UNIPROT:Q9C0F3:T116:PRGE	Zinc finger protein 436
UNIPROT:Q9C0F1:T116:PRGE	Uncharacterized protein KIAA1712
UNIPROT:Q9UP83:T116:PRGE	Conserved oligomeric Golgi complex subunit 5
UNIPROT:Q29RF7:T116:PRGE	Sister chromatid cohesion protein PDS5 homolog A
UNIPROT:P23083:T116:PRGE	Ig heavy chain V-I region V35
UNIPROT:Q9C0G0:T116:PRGE	Zinc finger protein 407
UNIPROT:Q9UP79:T116:PRGE	ADAMTS-8
UNIPROT:P50150:T116:PRGE	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4
UNIPROT:Q9C0A6:T116:PRGE	SET domain-containing protein 5
UNIPROT:P50151:T116:PRGE	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10
UNIPROT:Q9C0A1:T116:PRGE	Zinc finger homeobox protein 2
UNIPROT:Q9C0A0:T116:PRGE	Contactin-associated protein-like 4
UNIPROT:P18433:T116:PRGE	R-PTP-alpha
UNIPROT:Q6ZQP7:T116:PRGE	Uncharacterized protein LOC284861
UNIPROT:Q6ZQQ2:T116:PRGE	FAM75-like protein FLJ46321
UNIPROT:P18428:T116:PRGE	Lipopolysaccharide-binding protein
UNIPROT:O95025:T116:PRGE	Semaphorin-3D
UNIPROT:P08913:T116:PRGE	Alpha-2A adrenergic receptor
UNIPROT:P08912:T116:PRGE	Muscarinic acetylcholine receptor M5
UNIPROT:P08910:T116:PRGE	Abhydrolase domain-containing protein 2
UNIPROT:Q0P140:T116:PRGE	Putative uncharacterized protein HSD52
UNIPROT:P29762:T116:PRGE	Cellular retinoic acid-binding protein 1
UNIPROT:Q6ZR03:T116:PRGE	Uncharacterized protein FLJ46757
UNIPROT:Q6ZR08:T116:PRGE	Dynein heavy chain 12, axonemal
UNIPROT:O95013:T116:PRGE	Olfactory receptor 4F21
UNIPROT:P08922:T116:PRGE	Proto-oncogene tyrosine-protein kinase ROS
UNIPROT:Q9C0C7:T116:PRGE	Activating molecule in BECN1-regulated autophagy protein 1
UNIPROT:Q9C0C6:T116:PRGE	Uncharacterized protein KIAA1737
UNIPROT:C9J442:T116:PRGE	Putative uncharacterized protein C22orf46
UNIPROT:Q6ZQN7:T116:PRGE	Solute carrier organic anion transporter family member 4C1
UNIPROT:P67870:T116:PRGE	Casein kinase II subunit beta
UNIPROT:P50135:T116:PRGE	HMT
UNIPROT:Q9C0C2:T116:PRGE	182 kDa tankyrase-1-binding protein
UNIPROT:Q6ZQN3:T116:PRGE	Putative uncharacterized protein FLJ46838
UNIPROT:Q9C0C4:T116:PRGE	Semaphorin-4C
UNIPROT:Q6ZQN5:T116:PRGE	Forkhead box protein I2
UNIPROT:O95006:T116:PRGE	Olfactory receptor 2F2
UNIPROT:Q6ICH7:T116:PRGE	Aspartate beta-hydroxylase domain-containing protein 2
UNIPROT:O95007:T116:PRGE	Olfactory receptor 6B1
UNIPROT:P23025:T116:PRGE	DNA repair protein complementing XP-A cells
UNIPROT:Q9C0B7:T116:PRGE	Transmembrane and coiled-coil domain-containing protein 7
UNIPROT:Q9C0B6:T116:PRGE	Protein FAM5B
UNIPROT:Q9C0B5:T116:PRGE	Probable palmitoyltransferase ZDHHC5
UNIPROT:Q9C0B9:T116:PRGE	Zinc finger CCHC domain-containing protein 2
UNIPROT:P18440:T116:PRGE	Arylamine N-acetyltransferase 1
UNIPROT:Q9C0B0:T116:PRGE	RING finger protein unkempt homolog
UNIPROT:P50148:T116:PRGE	Guanine nucleotide-binding protein G(q) subunit alpha
UNIPROT:Q9C0B2:T116:PRGE	Uncharacterized protein KIAA1751
UNIPROT:Q9C0B1:T116:PRGE	Alpha-ketoglutarate-dependent dioxygenase FTO
UNIPROT:P08908:T116:PRGE	5-HT1A
UNIPROT:Q27J81:T116:PRGE	Inverted formin-2
UNIPROT:Q6ICI0:T116:PRGE	Transmembrane protein 211
UNIPROT:Q9UP38:T116:PRGE	hFz1
UNIPROT:O95067:T116:PRGE	G2/mitotic-specific cyclin-B2
UNIPROT:P15976:T116:PRGE	Erythroid transcription factor
UNIPROT:Q6ZR62:T116:PRGE	Zinc finger CCHC domain-containing protein 16
UNIPROT:O95069:T116:PRGE	Potassium channel subfamily K member 2
UNIPROT:O14514:T116:PRGE	Brain-specific angiogenesis inhibitor 1
UNIPROT:O14513:T116:PRGE	NAP-5
UNIPROT:O14512:T116:PRGE	Suppressor of cytokine signaling 7
UNIPROT:O14511:T116:PRGE	Pro-neuregulin-2, membrane-bound isoform
UNIPROT:O95071:T116:PRGE	E3 ubiquitin-protein ligase UBR5
UNIPROT:Q08257:T116:PRGE	Quinone oxidoreductase
UNIPROT:O95070:T116:PRGE	Protein YIF1A
UNIPROT:P08962:T116:PRGE	CD63 antigen
UNIPROT:O14519:T116:PRGE	Cyclin-dependent kinase 2-associated protein 1
UNIPROT:P84157:T116:PRGE	Matrix-remodeling-associated protein 7
UNIPROT:O95057:T116:PRGE	GTP-binding protein Di-Ras1
UNIPROT:O95050:T116:PRGE	Indolamine N-methyltransferase
UNIPROT:P24588:T116:PRGE	AKAP-5
UNIPROT:Q6ZQT0:T116:PRGE	Putative uncharacterized protein FLJ45035
UNIPROT:Q6ZR52:T116:PRGE	Zinc finger protein 493
UNIPROT:Q6ZR54:T116:PRGE	Putative uncharacterized protein FLJ46641
UNIPROT:O95059:T116:PRGE	Ribonuclease P protein subunit p14
UNIPROT:Q6ICG6:T116:PRGE	Uncharacterized protein C22orf9
UNIPROT:Q6ZQT7:T116:PRGE	Putative uncharacterized protein FLJ44672
UNIPROT:Q6ICG7:T116:PRGE	Putative uncharacterized protein LOC100131404
UNIPROT:Q6ICG8:T116:PRGE	Postacrosomal sheath WW domain-binding protein
UNIPROT:P58753:T116:PRGE	Toll/interleukin-1 receptor domain-containing adapter protein
UNIPROT:O14503:T116:PRGE	bHLHe40
UNIPROT:Q6ZR49:T116:PRGE	Uncharacterized protein UCKL1AS
UNIPROT:P24592:T116:PRGE	IGF-binding protein 6
UNIPROT:P24593:T116:PRGE	IGFBP-5
UNIPROT:O14508:T116:PRGE	SOCS-2
UNIPROT:O95045:T116:PRGE	UrdPase 2
UNIPROT:O95049:T116:PRGE	Tight junction protein ZO-3
UNIPROT:O95047:T116:PRGE	Olfactory receptor 2A4
UNIPROT:P29728:T116:PRGE	2-5A synthase 2
UNIPROT:P15954:T116:PRGE	Cytochrome c oxidase subunit 7C, mitochondrial
UNIPROT:Q5TAA0:T116:PRGE	Tetratricopeptide repeat protein 22
UNIPROT:O14531:T116:PRGE	DRP-4
UNIPROT:O14530:T116:PRGE	Thioredoxin domain-containing protein 9
UNIPROT:P58743:T116:PRGE	Prestin
UNIPROT:P62502:T116:PRGE	Epididymal-specific lipocalin-6
UNIPROT:Q6ZR37:T116:PRGE	Pleckstrin homology domain-containing family G member 7
UNIPROT:Q6ZQR6:T116:PRGE	Putative uncharacterized protein FLJ45983
UNIPROT:Q9UPA5:T116:PRGE	Protein bassoon
UNIPROT:Q6ZQR2:T116:PRGE	Uncharacterized protein C9orf171
UNIPROT:P19525:T116:PRGE	Interferon-induced, double-stranded RNA-activated protein kinase
UNIPROT:P19526:T116:PRGE	Galactoside 2-alpha-L-fucosyltransferase 1
UNIPROT:P36021:T116:PRGE	MCT 8
UNIPROT:Q6DN90:T116:PRGE	IQ motif and SEC7 domain-containing protein 1
UNIPROT:O14520:T116:PRGE	Aquaporin-7
UNIPROT:O14521:T116:PRGE	CybS
UNIPROT:O14524:T116:PRGE	Transmembrane protein 194A
UNIPROT:Q5TAB7:T116:PRGE	Protein ripply2
UNIPROT:Q6ZQQ6:T116:PRGE	WD repeat-containing protein 87
UNIPROT:O14523:T116:PRGE	C2 domain-containing protein 2-like
UNIPROT:P19532:T116:PRGE	Transcription factor E3
UNIPROT:O14526:T116:PRGE	FCH domain only protein 1
UNIPROT:O14525:T116:PRGE	Astrotactin-1
UNIPROT:O14529:T116:PRGE	Homeobox protein cut-like 2
UNIPROT:O14562:T116:PRGE	Ubiquitin domain-containing protein UBFD1
UNIPROT:P26717:T116:PRGE	NKG2-C type II integral membrane protein
UNIPROT:Q6ZQY7:T116:PRGE	Putative uncharacterized protein FLJ46792
UNIPROT:O14561:T116:PRGE	Acyl carrier protein, mitochondrial
UNIPROT:P26718:T116:PRGE	NKG2-D type II integral membrane protein
UNIPROT:Q6ICB0:T116:PRGE	PPPDE peptidase domain-containing protein 2
UNIPROT:Q08209:T116:PRGE	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
UNIPROT:Q9C098:T116:PRGE	Serine/threonine-protein kinase DCLK3
UNIPROT:Q9C099:T116:PRGE	Leucine-rich repeat and coiled-coil domain-containing protein 1
UNIPROT:Q6ZQY3:T116:PRGE	Glutamate decarboxylase-like protein 1
UNIPROT:Q6ZQY2:T116:PRGE	Leucine-rich repeat-containing protein LOC400891
UNIPROT:P26715:T116:PRGE	NKG2-A/NKG2-B type II integral membrane protein
UNIPROT:Q9C093:T116:PRGE	Sperm flagellar protein 2
UNIPROT:Q9C091:T116:PRGE	GREB1-like protein
UNIPROT:Q08211:T116:PRGE	ATP-dependent RNA helicase A
UNIPROT:Q5JRC9:T116:PRGE	Protein FAM47A
UNIPROT:Q6SZW1:T116:PRGE	Sterile alpha and TIR motif-containing protein 1
UNIPROT:O14558:T116:PRGE	Heat shock protein beta-6
UNIPROT:O14559:T116:PRGE	Rho GTPase-activating protein 33
UNIPROT:O14556:T116:PRGE	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific
UNIPROT:Q6ICB4:T116:PRGE	Protein FAM109B
UNIPROT:Q6ZQX7:T116:PRGE	Uncharacterized protein C17orf97
UNIPROT:P15923:T116:PRGE	Transcription factor E2-alpha
UNIPROT:P15924:T116:PRGE	Desmoplakin
UNIPROT:P15927:T116:PRGE	RP-A p32
UNIPROT:Q6ZR93:T116:PRGE	Putative uncharacterized protein FLJ46541
UNIPROT:O95096:T116:PRGE	Homeobox protein Nkx-2.2
UNIPROT:Q9C086:T116:PRGE	INO80 complex subunit B
UNIPROT:Q6DN72:T116:PRGE	FcRL6
UNIPROT:O14545:T116:PRGE	TRAF-type zinc finger domain-containing protein 1
UNIPROT:O14548:T116:PRGE	Cytochrome c oxidase subunit 7A-related protein, mitochondrial
UNIPROT:Q6ICC9:T116:PRGE	Protein LDOC1L
UNIPROT:O14543:T116:PRGE	SOCS-3
UNIPROT:O14544:T116:PRGE	SOCS-6
UNIPROT:P84103:T116:PRGE	Splicing factor, arginine/serine-rich 3
UNIPROT:Q6ZR85:T116:PRGE	Uncharacterized protein C17orf107
UNIPROT:O14582:T116:PRGE	Trafficking protein particle complex subunit 2
UNIPROT:O14581:T116:PRGE	Olfactory receptor 7A17
UNIPROT:O95084:T116:PRGE	Serine protease 23
UNIPROT:Q6ZQW0:T116:PRGE	Indoleamine 2,3-dioxygenase 2
UNIPROT:P15918:T116:PRGE	V(D)J recombination-activating protein 1
UNIPROT:P84101:T116:PRGE	Small EDRK-rich factor 2
UNIPROT:O14576:T116:PRGE	Cytoplasmic dynein 1 intermediate chain 1
UNIPROT:O14578:T116:PRGE	Citron Rho-interacting kinase
UNIPROT:O14579:T116:PRGE	Coatomer subunit epsilon
UNIPROT:Q5TAG4:T116:PRGE	Neuroblastoma breakpoint family member 12
UNIPROT:Q6ZR72:T116:PRGE	Putative uncharacterized protein C21orf125
UNIPROT:Q6ZQV5:T116:PRGE	Zinc finger protein 788
UNIPROT:O95073:T116:PRGE	Fibrinogen silencer-binding protein
UNIPROT:O95072:T116:PRGE	Meiotic recombination protein REC8 homolog
UNIPROT:P15907:T116:PRGE	Beta-galactoside alpha-2,6-sialyltransferase 1
UNIPROT:O95076:T116:PRGE	Homeobox protein aristaless-like 3
UNIPROT:O95081:T116:PRGE	Arf-GAP domain and FG repeats-containing protein 2
UNIPROT:O14569:T116:PRGE	Cytochrome b561 domain-containing protein 2
UNIPROT:Q07065:T116:PRGE	Cytoskeleton-associated protein 4
UNIPROT:Q3MJ16:T116:PRGE	cPLA2-epsilon
UNIPROT:Q3MJ13:T116:PRGE	WD repeat-containing protein 72
UNIPROT:O95528:T116:PRGE	Solute carrier family 2, facilitated glucose transporter member 10
UNIPROT:Q13472:T116:PRGE	DNA topoisomerase 3-alpha
UNIPROT:Q13474:T116:PRGE	DRP-2
UNIPROT:Q13470:T116:PRGE	Non-receptor tyrosine-protein kinase TNK1
UNIPROT:Q13469:T116:PRGE	NFATc2
UNIPROT:Q11201:T116:PRGE	Alpha 2,3-ST 1
UNIPROT:O75691:T116:PRGE	Small subunit processome component 20 homolog
UNIPROT:O75690:T116:PRGE	Keratin-associated protein 5-8
UNIPROT:Q13465:T116:PRGE	MDS1 and EVI1 complex locus protein MDS1
UNIPROT:Q11206:T116:PRGE	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4
UNIPROT:O75695:T116:PRGE	Protein XRP2
UNIPROT:Q13467:T116:PRGE	Frizzled-5
UNIPROT:O75694:T116:PRGE	Nuclear pore complex protein Nup155
UNIPROT:Q01432:T116:PRGE	AMP deaminase 3
UNIPROT:O75698:T116:PRGE	Protein HUG-1
UNIPROT:O95522:T116:PRGE	PRAME family member 12
UNIPROT:O95521:T116:PRGE	PRAME family member 1
UNIPROT:Q07075:T116:PRGE	Glutamyl aminopeptidase
UNIPROT:Q13464:T116:PRGE	Rho-associated protein kinase 1
UNIPROT:Q13461:T116:PRGE	Forkhead box protein E3
UNIPROT:Q6JQN1:T116:PRGE	Acyl-CoA dehydrogenase family member 10
UNIPROT:Q6IAN0:T116:PRGE	Dehydrogenase/reductase SDR family member 7B
UNIPROT:P00709:T116:PRGE	Alpha-lactalbumin
UNIPROT:Q13459:T116:PRGE	Myosin-IXb
UNIPROT:Q13454:T116:PRGE	Tumor suppressor candidate 3
UNIPROT:Q86VB7:T116:PRGE	Scavenger receptor cysteine-rich type 1 protein M130
UNIPROT:Q01449:T116:PRGE	MLC-2a
UNIPROT:A1A519:T116:PRGE	Protein FAM170A
UNIPROT:Q3MIR4:T116:PRGE	Cell cycle control protein 50B
UNIPROT:Q96NN2:T116:PRGE	Uncharacterized protein C18orf16
UNIPROT:Q6ZXV5:T116:PRGE	Transmembrane and TPR repeat-containing protein 3
UNIPROT:Q96NN9:T116:PRGE	Apoptosis-inducing factor 3
UNIPROT:Q13451:T116:PRGE	Peptidyl-prolyl cis-trans isomerase FKBP5
UNIPROT:Q13443:T116:PRGE	Disintegrin and metalloproteinase domain-containing protein 9
UNIPROT:O75674:T116:PRGE	TOM1-like protein 1
UNIPROT:Q13444:T116:PRGE	Disintegrin and metalloproteinase domain-containing protein 15
UNIPROT:Q13445:T116:PRGE	Transmembrane emp24 domain-containing protein 1
UNIPROT:Q13449:T116:PRGE	Limbic system-associated membrane protein
UNIPROT:Q86VE9:T116:PRGE	Serine incorporator 5
UNIPROT:O95544:T116:PRGE	NAD kinase
UNIPROT:Q3MJ40:T116:PRGE	Coiled-coil domain-containing protein 144B
UNIPROT:Q86VE3:T116:PRGE	Spermidine/spermine N(1)-acetyltransferase-like protein 1
UNIPROT:Q01415:T116:PRGE	N-acetylgalactosamine kinase
UNIPROT:O75679:T116:PRGE	Ret finger protein-like 3
UNIPROT:Q3MIS4:T116:PRGE	Uncharacterized protein C6orf224
UNIPROT:O75678:T116:PRGE	Ret finger protein-like 2
UNIPROT:O75677:T116:PRGE	Ret finger protein-like 1
UNIPROT:Q86VE0:T116:PRGE	Myb-related transcription factor, partner of profilin
UNIPROT:O75676:T116:PRGE	Ribosomal protein S6 kinase alpha-4
UNIPROT:Q3MIS6:T116:PRGE	Zinc finger protein 528
UNIPROT:B4DS77:T116:PRGE	Protein shisa-9
UNIPROT:Q13442:T116:PRGE	28 kDa heat- and acid-stable phosphoprotein
UNIPROT:Q13434:T116:PRGE	Putative E3 ubiquitin-protein ligase makorin-4
UNIPROT:Q13435:T116:PRGE	Splicing factor 3B subunit 2
UNIPROT:O75683:T116:PRGE	Surfeit locus protein 6
UNIPROT:Q13432:T116:PRGE	Protein unc-119 homolog A
UNIPROT:Q86VD9:T116:PRGE	GPI mannosyltransferase 4
UNIPROT:Q13433:T116:PRGE	Zinc transporter ZIP6
UNIPROT:Q13438:T116:PRGE	Protein OS-9
UNIPROT:Q86VD7:T116:PRGE	Solute carrier family 25 member 42
UNIPROT:Q13439:T116:PRGE	Golgin subfamily A member 4
UNIPROT:Q86VD5:T116:PRGE	NPIP-like protein 1
UNIPROT:Q86VD1:T116:PRGE	MORC family CW-type zinc finger protein 1
UNIPROT:P27216:T116:PRGE	Annexin A13
UNIPROT:O75688:T116:PRGE	Protein phosphatase 1B
UNIPROT:Q3MIT2:T116:PRGE	Putative tRNA pseudouridine synthase Pus10
UNIPROT:O75689:T116:PRGE	Arf-GAP with dual PH domain-containing protein 1
UNIPROT:Q96NL8:T116:PRGE	Uncharacterized protein C8orf37
UNIPROT:P60606:T116:PRGE	Cortexin-1
UNIPROT:P60604:T116:PRGE	Ubiquitin-conjugating enzyme E2 G2
UNIPROT:Q9UIC8:T116:PRGE	Leucine carboxyl methyltransferase 1
UNIPROT:Q96NL6:T116:PRGE	Sodium channel and clathrin linker 1
UNIPROT:P60608:T116:PRGE	HERV-F(c)2_7q36.2 provirus ancestral Env polyprotein
UNIPROT:Q96NL0:T116:PRGE	RUN domain-containing protein 3B
UNIPROT:Q07021:T116:PRGE	Complement component 1 Q subcomponent-binding protein, mitochondrial
UNIPROT:Q96NL1:T116:PRGE	Transmembrane protein 74
UNIPROT:Q07020:T116:PRGE	60S ribosomal protein L18
UNIPROT:Q96NL3:T116:PRGE	Zinc finger protein 599
UNIPROT:Q01484:T116:PRGE	ANK-2
UNIPROT:P00739:T116:PRGE	Haptoglobin-related protein
UNIPROT:Q13426:T116:PRGE	DNA repair protein XRCC4
UNIPROT:Q13425:T116:PRGE	Beta-2-syntrophin
UNIPROT:P00738:T116:PRGE	Haptoglobin
UNIPROT:Q13428:T116:PRGE	Treacle protein
UNIPROT:Q13427:T116:PRGE	Peptidyl-prolyl cis-trans isomerase G
UNIPROT:Q13422:T116:PRGE	DNA-binding protein Ikaros
UNIPROT:P60602:T116:PRGE	Reactive oxygen species modulator 1
UNIPROT:P00734:T116:PRGE	Prothrombin
UNIPROT:Q13424:T116:PRGE	Alpha-1-syntrophin
UNIPROT:P00736:T116:PRGE	Complement C1r subcomponent
UNIPROT:Q13423:T116:PRGE	NAD(P) transhydrogenase, mitochondrial
UNIPROT:Q6QHK4:T116:PRGE	FIGalpha
UNIPROT:P21333:T116:PRGE	Filamin-A
UNIPROT:Q96NM4:T116:PRGE	TOX high mobility group box family member 2
UNIPROT:P00742:T116:PRGE	Coagulation factor X
UNIPROT:P00740:T116:PRGE	Coagulation factor IX
UNIPROT:Q13418:T116:PRGE	Integrin-linked protein kinase
UNIPROT:Q13416:T116:PRGE	Origin recognition complex subunit 2
UNIPROT:Q13415:T116:PRGE	Origin recognition complex subunit 1
UNIPROT:P00749:T116:PRGE	uPA
UNIPROT:P00748:T116:PRGE	Coagulation factor XII
UNIPROT:A1A4T8:T116:PRGE	Uncharacterized protein C14orf182
UNIPROT:P00747:T116:PRGE	Plasminogen
UNIPROT:P00746:T116:PRGE	Complement factor D
UNIPROT:Q13410:T116:PRGE	BT
UNIPROT:Q07002:T116:PRGE	Cell division protein kinase 18
UNIPROT:Q96NJ3:T116:PRGE	Zinc finger protein 285A
UNIPROT:Q07001:T116:PRGE	Acetylcholine receptor subunit delta
UNIPROT:Q07000:T116:PRGE	HLA class I histocompatibility antigen, Cw-15 alpha chain
UNIPROT:Q96NJ5:T116:PRGE	Kelch-like protein 32
UNIPROT:Q96NJ6:T116:PRGE	Zinc finger protein 3 homolog
UNIPROT:Q9UIA9:T116:PRGE	Exp7
UNIPROT:Q3MIN7:T116:PRGE	Ral guanine nucleotide dissociation stimulator-like 3
UNIPROT:Q5JVX7:T116:PRGE	Uncharacterized protein C1orf141
UNIPROT:Q96NJ1:T116:PRGE	Uncharacterized protein FLJ30774
UNIPROT:O95500:T116:PRGE	Claudin-14
UNIPROT:P80422:T116:PRGE	Ig gamma lambda chain V-II region DOT
UNIPROT:Q5JW98:T116:PRGE	Protein FAM26D
UNIPROT:Q01459:T116:PRGE	Di-N-acetylchitobiase
UNIPROT:Q01453:T116:PRGE	PMP-22
UNIPROT:O95503:T116:PRGE	Chromobox protein homolog 6
UNIPROT:P80421:T116:PRGE	Ig heavy chain V-I region DOT
UNIPROT:O95502:T116:PRGE	Neuronal pentraxin receptor
UNIPROT:Q13400:T116:PRGE	Postmeiotic segregation increased 2-like protein 8
UNIPROT:Q9UIA0:T116:PRGE	Cytohesin-4
UNIPROT:Q13402:T116:PRGE	Myosin-VIIa
UNIPROT:A1A4S6:T116:PRGE	Rho GTPase-activating protein 10
UNIPROT:Q13401:T116:PRGE	Postmeiotic segregation increased 2-like protein 3
UNIPROT:Q13405:T116:PRGE	L49mt
UNIPROT:Q07011:T116:PRGE	Tumor necrosis factor receptor superfamily member 9
UNIPROT:Q96NK8:T116:PRGE	NeuroD6
UNIPROT:P18464:T116:PRGE	HLA class I histocompatibility antigen, B-51 alpha chain
UNIPROT:P18463:T116:PRGE	HLA class I histocompatibility antigen, B-37 alpha chain
UNIPROT:P18462:T116:PRGE	HLA class I histocompatibility antigen, A-25 alpha chain
UNIPROT:P80419:T116:PRGE	Ig heavy chain V-III region GAR
UNIPROT:P18465:T116:PRGE	HLA class I histocompatibility antigen, B-57 alpha chain
UNIPROT:Q01469:T116:PRGE	Fatty acid-binding protein, epidermal
UNIPROT:Q4VNC1:T116:PRGE	Probable cation-transporting ATPase 13A4
UNIPROT:Q4VNC0:T116:PRGE	Probable cation-transporting ATPase 13A5
UNIPROT:Q3MIP1:T116:PRGE	Inositol 1,4,5-triphosphate receptor-interacting protein-like 2
UNIPROT:Q14999:T116:PRGE	Cullin-7
UNIPROT:Q01085:T116:PRGE	Nucleolysin TIAR
UNIPROT:Q01082:T116:PRGE	Spectrin beta chain, brain 1
UNIPROT:Q14995:T116:PRGE	Nuclear receptor subfamily 1 group D member 2
UNIPROT:Q14994:T116:PRGE	Nuclear receptor subfamily 1 group I member 3
UNIPROT:Q14997:T116:PRGE	Proteasome activator complex subunit 4
UNIPROT:Q96NY7:T116:PRGE	Chloride intracellular channel protein 6
UNIPROT:Q96NY8:T116:PRGE	Poliovirus receptor-related protein 4
UNIPROT:O75610:T116:PRGE	Left-right determination factor 1
UNIPROT:P28358:T116:PRGE	Homeobox protein Hox-D10
UNIPROT:Q01081:T116:PRGE	Splicing factor U2AF 35 kDa subunit
UNIPROT:A7E1Y8:T116:PRGE	Putative ADCY10-like protein
UNIPROT:O75616:T116:PRGE	GTP-binding protein era homolog
UNIPROT:O75618:T116:PRGE	Death effector domain-containing protein
UNIPROT:Q9UHV7:T116:PRGE	Mediator of RNA polymerase II transcription subunit 13
UNIPROT:Q9UHV8:T116:PRGE	Galactoside-binding soluble lectin 13
UNIPROT:P22897:T116:PRGE	MMR
UNIPROT:Q9UHV9:T116:PRGE	Prefoldin subunit 2
UNIPROT:P80404:T116:PRGE	4-aminobutyrate aminotransferase, mitochondrial
UNIPROT:P22894:T116:PRGE	Neutrophil collagenase
UNIPROT:Q9UHV5:T116:PRGE	Rap guanine nucleotide exchange factor-like 1
UNIPROT:Q96NX9:T116:PRGE	Dach2
UNIPROT:P22891:T116:PRGE	Vitamin K-dependent protein Z
UNIPROT:Q86UY5:T116:PRGE	Protein FAM83A
UNIPROT:Q86UY6:T116:PRGE	N-alpha-acetyltransferase 40, NatD catalytic subunit
UNIPROT:Q9UHV2:T116:PRGE	SERTA domain-containing protein 1
UNIPROT:Q9UI72:T116:PRGE	Putative uncharacterized protein PRO0255
UNIPROT:P36507:T116:PRGE	MAP kinase kinase 2
UNIPROT:Q86UY8:T116:PRGE	5'-nucleotidase domain-containing protein 3
UNIPROT:P28360:T116:PRGE	Homeobox protein MSX-1
UNIPROT:P36508:T116:PRGE	Zinc finger protein 76
UNIPROT:Q2HXU8:T116:PRGE	C-type lectin domain family 12 member B
UNIPROT:Q01094:T116:PRGE	E2F-1
UNIPROT:Q96NZ1:T116:PRGE	Forkhead box protein N4
UNIPROT:Q71H61:T116:PRGE	Immunoglobulin-like domain-containing receptor 2
UNIPROT:Q96NZ8:T116:PRGE	WAP, kazal, immunoglobulin, kunitz and NTR domain-containing protein 1
UNIPROT:Q96NZ9:T116:PRGE	Proline-rich acidic protein 1
UNIPROT:O75628:T116:PRGE	GTP-binding protein REM 1
UNIPROT:O75626:T116:PRGE	PR domain zinc finger protein 1
UNIPROT:Q9UHT9:T116:PRGE	Uncharacterized protein PRO1768
UNIPROT:A6BM72:T116:PRGE	Multiple EGF-like domains protein 11
UNIPROT:Q9UI66:T116:PRGE	Uncharacterized protein C9orf38
UNIPROT:O75629:T116:PRGE	Protein CREG1
UNIPROT:P00790:T116:PRGE	Pepsin A
UNIPROT:Q96NY9:T116:PRGE	Crossover junction endonuclease MUS81
UNIPROT:Q9UHU1:T116:PRGE	Putative uncharacterized protein PRO1716
UNIPROT:Q14990:T116:PRGE	Outer dense fiber protein 1
UNIPROT:P28370:T116:PRGE	Probable global transcription activator SNF2L1
UNIPROT:Q86UX6:T116:PRGE	Serine/threonine-protein kinase 32C
UNIPROT:Q86UX7:T116:PRGE	Fermitin family homolog 3
UNIPROT:Q6IB77:T116:PRGE	Glycine N-acyltransferase
UNIPROT:Q3MII6:T116:PRGE	TBC1 domain family member 25
UNIPROT:Q86V97:T116:PRGE	Kelch repeat and BTB domain-containing protein 6
UNIPROT:Q14973:T116:PRGE	Sodium/bile acid cotransporter
UNIPROT:Q01064:T116:PRGE	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B
UNIPROT:Q14974:T116:PRGE	Importin subunit beta-1
UNIPROT:Q14978:T116:PRGE	Nucleolar and coiled-body phosphoprotein 1
UNIPROT:P28336:T116:PRGE	NMB-R
UNIPROT:P00797:T116:PRGE	Renin
UNIPROT:Q96NW4:T116:PRGE	Ankyrin repeat domain-containing protein 27
UNIPROT:P58294:T116:PRGE	Prokineticin-1
UNIPROT:Q9UI51:T116:PRGE	Putative uncharacterized protein C1orf197
UNIPROT:Q6DKI7:T116:PRGE	Transmembrane protein PVRIG
UNIPROT:Q9UHT4:T116:PRGE	Putative uncharacterized protein PRO1854
UNIPROT:Q9UI54:T116:PRGE	Putative uncharacterized protein PRO0628
UNIPROT:Q9UI56:T116:PRGE	Very putative protein from MEG3 locus
UNIPROT:P28340:T116:PRGE	DNA polymerase delta catalytic subunit
UNIPROT:A1A4G5:T116:PRGE	Leukemia NUP98 fusion partner 1
UNIPROT:Q6DKI2:T116:PRGE	Gal-9C
UNIPROT:Q14980:T116:PRGE	Nuclear mitotic apparatus protein 1
UNIPROT:Q6DKI1:T116:PRGE	60S ribosomal protein L7-like 1
UNIPROT:Q14982:T116:PRGE	Opioid-binding cell adhesion molecule
UNIPROT:Q14964:T116:PRGE	Rab-39
UNIPROT:Q6PH85:T116:PRGE	DCN1-like protein 2
UNIPROT:A1A4F0:T116:PRGE	Putative uncharacterized protein C3orf55
UNIPROT:O75604:T116:PRGE	Ubiquitin carboxyl-terminal hydrolase 2
UNIPROT:Q9UI38:T116:PRGE	Probable threonine protease PRSS50
UNIPROT:O75603:T116:PRGE	hGCMb
UNIPROT:O75602:T116:PRGE	Sperm-associated antigen 6
UNIPROT:Q96NX5:T116:PRGE	Calcium/calmodulin-dependent protein kinase type 1G
UNIPROT:O75600:T116:PRGE	AKB ligase
UNIPROT:Q6PH81:T116:PRGE	UPF0547 protein C16orf87
